"","ID","title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status"
"18065","S3502","Holiday Inn Midtown","(cocktail lounge)","Tidewater Dr. at Va. Beach Blvd.","Norfolk","VA","(PE),(M)","Hotels,Bars/Clubs",1970,"",-76.274677,36.854276,"Verified Location"
"18066","S3503","Holiday Inn Midtown","(cocktail lounge)","","Norfolk","VA","(M)","Hotels,Bars/Clubs",1971,"",-76.274677,36.854276,"Verified Location"
"18067","S3504","Holiday Inn Midtown","(cocktail lounge)","Tidewater Dr. & Va. Beach Blvd.","Norfolk","VA","(M)","Hotels,Bars/Clubs",1972,"",-76.274677,36.854276,"Verified Location"
"18068","S3505","Holiday Inn Midtown Bar","","Tidewater Dr. & Va. Beach Blvd.","Norfolk","VA","(M)","Hotels,Bars/Clubs",1973,"",-76.274677,36.854276,"Verified Location"
"18069","S3506","Holiday Inn Midtown Bar","","Tidewater Dr. & Virginia Beach Blvd.","Norfolk","VA","(M)","Hotels,Bars/Clubs",1975,"",-76.274677,36.854276,"Verified Location"
"18070","S3507","Holiday Inn Motel Bar ","(U.S. Hwy 27)","1302 Apalachee Pkwy.","Tallahassee","FL","(M),(H)","Hotels",1973,"",-84.2605296,30.4374984,"Google Verified Location"
"18071","S3508","Holiday Inn No. 1","","U.S. 11-80 & Miss 19","Meridian","MS","(M)","Hotels,Bars/Clubs",1976,"",-88.734661,32.350136,"Verified Location"
"18072","S3509","Holiday Inn No. 1","","US 11 80 & Mississippi 19","Meridian","MS","(M)","Bars/Clubs,Hotels",1978,"",-88.734661,32.350136,"Verified Location"
"18073","S3510","Holiday Inn No. 1 Bar","","US 11-80 & Miss. 19","Meridian","MS","(M)","Bars/Clubs,Hotels",1979,"",-88.734661,32.350136,"Verified Location"
"18074","S3511","Holly Hill Motel","(Holly Hill)","721 Ridgewood Ave. N. ","Daytona Beach","FL","(H)","Hotels",1973,"",-81.0374464,29.2386519,"Google Verified Location"
"18075","S3512","Hollywood","","415 Main St.","Daytona Beach","FL","","Bars/Clubs",1965,"",-81.0116692,29.2257147,"Google Verified Location"
"18076","S3513","Hollywood","","415 Main St.","Daytona Beach","FL","","Bars/Clubs",1966,"",-81.0116692,29.2257147,"Google Verified Location"
"18077","S3514","Hollywood Bar","","415 Main St","Daytona Beach","FL","","Bars/Clubs",1968,"",-81.0116692,29.2257147,"Google Verified Location"
"18078","S3515","Hollywood Bar","","415 Main St","Daytona Beach","FL","(G),(S)","Bars/Clubs",1969,"",-81.0116692,29.2257147,"Google Verified Location"
"18079","S3516","Hollywood Bar","","415 Mann St.","Daytona Beach","FL","(G),(S)","Bars/Clubs",1970,"",-81.4139869,28.2975511,"Google Verified Location"
"18080","S3517","Hollywood Bar","","415 Main St. ","Daytona Beach","FL","(S),(*)","Bars/Clubs",1971,"",-81.0116692,29.2257147,"Google Verified Location"
"18081","S3518","Hollywood Bar","","415 Main St. ","Daytona Beach","FL","(YC),(D),(*)","Bars/Clubs",1972,"",-81.0116692,29.2257147,"Google Verified Location"
"18082","S3519","Hollywood Cinema","","","Little Rock","AR","Cruisy Area","Cruising Areas",1980,"",-92.289595,34.746481,"Location could not be verified. General city or location coordinates used."
"18083","S3520","Hollywood Club","","304 W. 4th","Austin","TX","(L)","Bars/Clubs",1980,"",-97.7462962,30.2672095,"Google Verified Location"
"18084","S3521","Hollywood Club ","(Looks promising)  ","304 W. 4th ","Austin","TX","(YC),(D)","Bars/Clubs",1978,"",-97.7462962,30.2672095,"Google Verified Location"
"18085","S3522","Hollywood Hot","(Disco) (Some G) (Tues. thru Sat.)","Old Hwy. 171 off Old Town Rd.","Lake Charles","LA","(D),(PT),(S),(*)","Bars/Clubs",1978,"",-93.217376,30.226595,"Location could not be verified. General city or location coordinates used."
"18086","S3523","Hollywood Lounge","","415 Main St.","Daytona Beach","FL","(YC),(D),(SM),(*)","Bars/Clubs",1973,"",-81.0116692,29.2257147,"Google Verified Location"
"18087","S3524","Hollywood Lounge","","415 Main St","Daytona Beach","FL","","Bars/Clubs",1974,"",-81.0116692,29.2257147,"Google Verified Location"
"18088","S3525","Hollywood Lounge","","415 Main","Daytona Beach","FL","(YC),(D),(S),(*)","Bars/Clubs",1975,"",-81.0116692,29.2257147,"Google Verified Location"
"18089","S3526","Hollywood Lounge","415 Main St.","415 Main St.","Daytona Beach","FL","(YC),(D),(S),(*)","Bars/Clubs",1976,"",-81.0116692,29.2257147,"Google Verified Location"
"18090","S3527","Hollywood Lounge ","","415 Main ","Daytona Beach","FL","(YC),(D),(S),(*)","Bars/Clubs",1977,"",-81.0116692,29.2257147,"Google Verified Location"
"18091","S3528","Hollywood Lounge ","","415 Main St.","Daytona Beach","FL","","Bars/Clubs",1978,"",-81.0116692,29.2257147,"Google Verified Location"
"18092","S3529","Home Plate","(next to Mrs. P's) ","564 Ponce de Leon N.E. ","Atlanta","GA","(R),(C),(AH)","Bars/Clubs",1977,"",-84.3683375,33.7736176,"Google Verified Location"
"18093","S320","Homo Heights -Oaklawn & Lemmon","","","Dallas","TX","Cruisy Areas","Cruising Areas",1973,"",-96.805542,32.811931,"Verified Location"
"18094","S321","Homo Heights -Oaklawn & Lemmon","","","Dallas","TX","Cruisy Area","Cruising Areas",1978,"",-96.805542,32.811931,"Verified Location"
"18095","S322","Homo Heights -Oaklawn & Lemmon","","","Dallas","TX","Cruisy Area","Cruising Areas",1979,"",-96.805542,32.811931,"Verified Location"
"18096","S3530","Honey's Brass Rail","","","Charlotte","NC","(*)","Bars/Clubs",1969,"",-80.85121,35.220936,"Verified Location"
"18097","S3531","Honey's Brass Rail","","Tyron & Morehead","Charlotte","NC","(*)","Bars/Clubs",1970,"",-80.85121,35.220936,"Verified Location"
"18098","S3532","Honey's Brass Rail","","","Charlotte","NC","(*)","Bars/Clubs",1971,"",-80.85121,35.220936,"Verified Location"
"18099","S3533","Honey's Brass Rail","","105 W. Morehead","Chapel Hill","NC","","Bars/Clubs",1974,"",-79.0558445,35.9131996,"Google Verified Location"
"18100","S3534","Honey's Brass Rail","","105 W. Moreland","Charlotte","NC","(*)","Bars/Clubs",1975,"",-80.9037889,35.2138185,"Google Verified Location"
"18101","S3535","Honey's Brass Rail","","105 W. Morehead","Charlotte","NC","(*)","Bars/Clubs",1973,"",-80.851732,35.220917,"Google Verified Location"
"18102","S3536","Honey's Brass Rail ","","105 W. Morehead","Charlotte","NC","(*)","Bars/Clubs",1972,"",-80.851732,35.220917,"Google Verified Location"
"18103","S3537","Hoot Mon","","1427 E. 4th","Charlotte","NC","(R)","Restaurant",1965,"",-80.828957,35.214214,"Google Verified Location"
"18104","S3538","Hoot Mon","","1427 E 4th St","Charlotte","NC","(R)","Restaurant",1968,"",-80.828957,35.214214,"Google Verified Location"
"18105","S3539","Hoot Mon ","","1427 E. 4th Street","Charlotte","NC","(R)","Bars/Clubs",1966,"",-80.828957,35.214214,"Google Verified Location"
"18106","S3540","Horne's Motel Bar","","","Asheville","NC","(M)","Bars/Clubs,Hotels",1974,"Approximate location. See http://www.highwayhost.org/Hornes/Locations/NorthCarolina/Asheville/asheville1.htm for images of the hotel from postcards and brochures.",-82.527871,35.587835,"Verified Location"
"18107","S3541","Horne's Motel Bar","","Tunnel Rd.","Asheville","NC","(M)","Hotels,Bars/Clubs",1972,"",-82.527871,35.587835,"Verified Location"
"18108","S3542","Horne's Motel Bar","","Tunnel Rd.","Asheville","NC","(M)","Bars/Clubs,Hotels",1973,"",-82.527871,35.587835,"Verified Location"
"18109","S3543","Horney Bull","(Thurs.-Sun. only -tennie boppers)","1000-A Florida Ave.","Tampa","FL","(YC),(D),(S),(*)","Bars/Clubs",1973,"",-82.481484,27.888079,"Verified Location"
"18110","S3544","Horny Bull","(Thurs. to Sun. only -- 'teenie boppers')","1000-A Florida Ave","Tampa","FL","(YC),(D),(*)","Bars/Clubs",1974,"",-82.4593474,27.9526159,"Google Verified Location"
"18111","S3545","Horoscope ","(Disco) (Thur. thru Sunday only) ","203 4th St. S.W. ","Roanoke","VA","(M),(YC),(D),(PT)","Bars/Clubs",1978,"",-79.9485127,37.2722062,"Google Verified Location"
"18112","S3546","Horoscope ","(Disco) (WE only)","203 4th St. S.W.","Roanoke","VA","(M),(YC),(D),(PT),(*)","Bars/Clubs",1979,"",-79.9485127,37.2722062,"Google Verified Location"
"18113","S3547","Horseshoe","","1305 Commerce","Dallas","TX","(M)","Bars/Clubs",1971,"",-96.800544,32.7798267,"Google Verified Location"
"18114","S3548","Horseshoe","","1305 Commerce","Dallas","TX","(M)","Bars/Clubs",1972,"",-96.800544,32.7798267,"Google Verified Location"
"18115","S3549","Horseshoe","","1305 Commerce","Dallas","TX","(M)","Bars/Clubs",1973,"",-96.800544,32.7798267,"Google Verified Location"
"18116","S3550","Horseshoe","","2210 Abrams Rd.","Dallas","TX","(M)","Bars/Clubs",1974,"",-96.7529295,32.8167274,"Google Verified Location"
"18117","S3551","Horseshoe","","2210 Abrams Road","Dallas","TX","(M)","Bars/Clubs",1975,"",-96.7529295,32.8167274,"Google Verified Location"
"18118","S3552","Horseshoe Lounge","","443 E Stone","Greenville","SC","","Bars/Clubs",1968,"",-82.3864988,34.8601001,"Google Verified Location"
"18119","S3553","Horseshoe Lounge","","443 E. Stone","Greenville","SC","","Bars/Clubs",1969,"",-82.3864988,34.8601001,"Google Verified Location"
"18120","S3554","Horseshoe Lounge","","443 E. Stone","Greenville","SC","","Bars/Clubs",1970,"",-82.3864988,34.8601001,"Google Verified Location"
"18121","S3555","Hospitality Inn","(Paris Pike) ","2143 N. Broadway ","Lexington","KY","(M),(R),(C),(AH)","Restaurant",1979,"",-84.4544314,38.078466,"Google Verified Location"
"18122","S3556","Hospitality Inn","(Paris Pike)","2143 N. Broadway","Lexington","KY","(M),(R),(C),(AH)","Restaurant",1980,"",-84.4544314,38.078466,"Google Verified Location"
"18123","S3557","Hospitality Inn ","(Paris Pike) ","2153 N. Broadway ","Lexington","KY","(M),(R),(C),(AH)","Bars/Clubs",1977,"",-84.4538284,38.0778516,"Google Verified Location"
"18124","S3558","Hospitality Inn Coffee Shop","(Paris Pike)","2143 N. Broadway","Lexington","KY","(M),(R),(C),(AH)","Restaurant",1976,"",-84.4544314,38.078466,"Google Verified Location"
"18125","S3559","Hotel Waverly","","","Virginia Beach","VA","(H)","Hotels",1965,"",-75.97557,36.850182,"Verified Location"
"18126","S3560","Hotel Waverly","","","Virginia Beach","VA","(H)","Hotels",1966,"The guide actually says ""22nd * Ocean"". I think that has to be a typo because that doesn't make any sense as an address.",-75.97557,36.850182,"Verified Location"
"18127","S3561","Hotel Waverly","","","Virginia Beach","VA","(H)","Hotels",1968,"",-75.97557,36.850182,"Verified Location"
"18128","S3562","Hotel Waverly","","","Virginia Beach","VA","(H)","Hotels",1969,"",-75.97557,36.850182,"Verified Location"
"18129","S3563","Hour Glass","","1418 Jackson","Memphis","TN","","Bars/Clubs",1973,"",-90.0109818,35.1584971,"Google Verified Location"
"18130","S3564","House of Pie's","(Cruisy after hours)","3112 Kirby","Houston","TX","(R),(C),(AH),(*)","Restaurant,Cruising Areas",1980,"",-95.4191761,29.7370609,"Google Verified Location"
"18131","S3565","House of Pie's ","(Cruisy AH*) ","3112 Kirby ","Houston","TX","(R),(C),(AH),(*)","Restaurant,Cruising Areas",1979,"",-95.4191761,29.7370609,"Google Verified Location"
"18132","S3566","House of Scorpio ","(Books) ","706 Elgin ","Houston","TX","","Book Store",1977,"",-95.3789998,29.7425296,"Google Verified Location"
"18133","S3567","Houston Adult Library","(books)","1312 W. Alabama","Houston","TX","","book store",1972,"3 locations listed. Broke up into 3 separate entries.",-95.395223,29.738962,"Verified Location"
"18134","S3568","Houston Adult Library","(books)","609 La Branch","Houston","TX","","book store",1972,"3 locations listed. Broke up into 3 separate entries.",-95.358327,29.757291,"Verified Location"
"18135","S3569","Houston Adult Library","(books)","1203 Waugh Drive","Houston","TX","","book store",1972,"3 locations listed. Broke up into 3 separate entries.",-95.39778,29.756065,"Verified Location"
"18136","S3570","Howard Ave ('Midnight Cowboys')","","","Biloxi","MS","Cruisy Area","Cruising Areas",1976,"",-88.885308,30.396032,"Location could not be verified. General city or location coordinates used."
"18137","S3571","Howard Ave.","(Hustlers)","","Biloxi","MS","Cruisy Area","Cruising Areas",1978,"",-88.885308,30.396032,"Location could not be verified. General city or location coordinates used."
"18138","S3572","Howard Ave.","(Hustlers)","","Biloxi","MS","Cruisy Area","Cruising Areas",1979,"",-88.885308,30.396032,"Location could not be verified. General city or location coordinates used."
"18139","S3573","Howard Ave.","('Hustlers')","","Biloxi","MS","Cruisy Area","Cruising Areas",1980,"",-88.885308,30.396032,"Location could not be verified. General city or location coordinates used."
"18140","S3574","Howard Johnson's","","190 Hendricksville Rd.","Asheville","NC","(M),(R),(C),(AH)","Restaurant",1980,"",-82.540908,35.563649,"Google Verified Location"
"18141","S3577","Howard Johnson's ","","190 Hendricksville Rd. ","Asheville","NC","(M),(R),(C),(AH)","Restaurant",1979,"",-82.540908,35.563649,"Google Verified Location"
"18142","S3575","Howard Johnson's Motel Bar","","700 MacArthur Drive","Alexandria","LA","(M)","Hotels,Bars/Clubs",1974,"",-92.4796192,31.2951713,"Google Verified Location"
"18143","S3576","Howard Johnson's Motel Bar","","700 MacArthur Dr.","Alexandria","LA","(M)","Hotels,Bars/Clubs",1975,"",-92.4796192,31.2951713,"Google Verified Location"
"18144","S3578","Howard Johnson's Motel Lounge ","","2524 Memorial Parkway ","Huntsville","AL","(M)","Hotels,Bars/Clubs",1977,"",-86.5937587,34.7568134,"Google Verified Location"
"18145","S3579","Howard's","","238 W Adams","Jacksonville","FL","(*)","Bars/Clubs",1965,"",-81.6612695,30.3283807,"Google Verified Location"
"18146","S3580","Howard's","","238 W Adams","Jacksonville","FL","(*)","Bars/Clubs",1968,"",-81.6612695,30.3283807,"Google Verified Location"
"18147","S3581","Howard's","(go-go girls)","238 W. Adams","Jacksonville","FL","(M)","Bars/Clubs",1970,"",-81.6612695,30.3283807,"Google Verified Location"
"18148","S3582","Howard's","","238 W. Adams ","Jacksonville","FL","(M)","Bars/Clubs",1971,"",-81.6612695,30.3283807,"Google Verified Location"
"18149","S3583","Howard's ","","238 W. Adams","Jacksonville","FL","(*)","Bars/Clubs",1966,"",-81.6612695,30.3283807,"Google Verified Location"
"18150","S3584","Howard's ","","238 W. Adams","Jacksonville","FL","(M)","Bars/Clubs",1969,"",-81.6612695,30.3283807,"Google Verified Location"
"18151","S3585","Huddle","","219 Cumberland Ave S.W. ","Knoxville","TN","(*)","Bars/Clubs",1971,"",-83.9155923,35.9629274,"Google Verified Location"
"18152","S3586","Huddle","","219 Cumberland Ave. S.W.","Knoxville","TN","(*)","Bars/Clubs",1972,"",-83.9155923,35.9629274,"Google Verified Location"
"18153","S3587","Huddle","","219 W. Cumberland Ave.","Knoxville","TN","(*)","Bars/Clubs",1973,"",-83.9163955,35.9627716,"Google Verified Location"
"18154","S3588","Huddle","","219 W. Cumberland Ave","Knoxville","TN","(*)","Bars/Clubs",1974,"",-83.9163955,35.9627716,"Google Verified Location"
"18155","S3589","Huddle","","219 W. Cumberland Ave.","Knoxville","TN","(M),(RT)","Bars/Clubs",1975,"",-83.9163955,35.9627716,"Google Verified Location"
"18156","S3590","Huddle","","219 W. Cumberland Ave","Knoxville","TN","(M),(RT)","Bars/Clubs",1976,"",-83.9163955,35.9627716,"Google Verified Location"
"18157","S3591","Huddle ","(Some G)","219 W. Cumberland Avenue ","Knoxville","TN","(M),(RT)","Bars/Clubs",1977,"",-83.9163955,35.9627716,"Google Verified Location"
"18158","S3592","Huddle ","(Some G) ","219 W. Cumberland ","Knoxville","TN","(M),(RT),(G)","Bars/Clubs",1978,"",-83.9163955,35.9627716,"Google Verified Location"
"18159","S3593","Huddle Tavern","(Some L) ","219 W. Cumberland","Knoxville","TN","(L)","Bars/Clubs",1980,"",-83.9163955,35.9627716,"Google Verified Location"
"18160","S3594","Huddle Tavern ","","219 W. Cumberland ","Knoxville","TN","","Bars/Clubs",1979,"",-83.9163955,35.9627716,"Google Verified Location"
"18161","S3595","Hugh McRae Park","","","Wilmington","NC","(AYOR),Cruisy Area","Cruising Areas",1980,"",-77.881924,34.208175,"Verified Location"
"18162","S3596","Hull St.","","betw. Broad & Clayton","Athens","GA","Cruisy Area","",1975,"",-83.378437,33.957442,"Verified Location"
"18163","S3597","Hull St. betw. Broad & Clayton","","","Athens","GA","Cruisy Area","Cruising Areas",1978,"",-83.378437,33.957442,"Verified Location"
"18164","S3598","Hull St. betw. Broad & Clayton","","","Athens","GA","Cruisy Area","Cruising Areas",1979,"",-83.378437,33.957442,"Verified Location"
"18165","S3599","Hull St. between Broad & Clayton","","","Athens","GA","Cruisy Area","Cruising Areas",1980,"",-83.378437,33.957442,"Verified Location"
"18166","S3600","Hull St., betw. Broad & Clayton","","","Athens","GA","Cruisy Area","Cruising Areas",1976,"",-83.378437,33.957442,"Verified Location"
"18167","S3601","Hull Street. between Broad & Clayton","","","Athens","GA","Cruisy Area","Cruising Areas",1977,"",-83.378437,33.957442,"Verified Location"
"18168","S3602","Hundred Oaks Shopping Center","","","Nashville","TN","Cruisy Area","Cruising Areas",1977,"",-86.765348,36.109743,"Verified Location"
"18169","S3603","Hundred Oaks Shopping Center","","","Nashville","TN","Cruisy Area","Cruising Areas",1978,"",-86.765348,36.109743,"Verified Location"
"18170","S3604","Hunting Horn","","932 W. Gray","Houston","TX","","Bars/Clubs",1970,"",-95.3908971,29.7536609,"Google Verified Location"
"18171","S3605","Huricane","","","Sarasota","FL","(M)","Bars/Clubs",1969,"",-82.543605,27.335427,"Verified Location"
"18172","S3606","Huricane","","Main & Palm","Sarasota","FL","(M)","Bars/Clubs",1970,"",-82.543605,27.335427,"Verified Location"
"18173","S3607","Hurricane","","","Sarasota","FL","(M)","Bars/Clubs",1968,"",-82.543605,27.335427,"Verified Location"
"18174","S3608","Hurricane","(Disco) (This hurricane will probably blow away fast)","250 N.E. 183rd St. ","North Miami","FL","(YC),(D)","Bars/Clubs",1979,"",-80.1955921,25.9426226,"Google Verified Location"
"18175","S3609","Hurricane Alley Guest House","","5 Simonton","Key West","FL","(H),(*)","Hotels",1980,"",-81.8047565,24.561006,"Google Verified Location"
"18176","S3610","Hurricane Alley Guest House ","","5 Simonton","Key West","FL","(H),(*)","Hotels",1979,"",-81.8047565,24.561006,"Google Verified Location"
"18177","S3611","Hwy. 74 Adult Books","","Hwy. 74 W.","Shelby","NC","","Book Store",1980,"",-81.535646,35.292351,"Location could not be verified. General city or location coordinates used."
"18178","S3612","Hypothesis","(only mixed drinks so far!)","3000 N. St. Mary's","San Antonio","TX","(D),(G),(*)","Bars/Clubs",1974,"",-98.484611,29.4525318,"Google Verified Location"
"18179","S3613","Hypothesis","Mixed drinks - $.50 adm.","2012 N. Broadway","San Antonio","TX","(D),(G),(*)","Bars/Clubs",1975,"",-98.4755117,29.4448671,"Google Verified Location"
