"ID","Title","description","streetaddress","city","amenityfeatures","type","Year","unclearaddress","uncleartype","notes","dateadded","lastmodified","full.address","lon","lat","geoAddress","status"
962,"Commercial St.","","","Provincetown","Cruisy Area","Cruising Areas",1973,"checked","","","3/31/2020 4:47pm","3/31/2020 6:27pm",", ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
326,"Commercial St.","(Natch!)","","Provincetown","Cruisy Area","Cruising Areas",1979,"checked","","","3/29/2020 7:51pm","3/30/2020 1:43am",", ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
734,"Commercial St.","(not surprisingly)","","Provincetown","Cruisy Area","Cruising Areas",1976,"checked","","","3/30/2020 11:17pm","3/31/2020 2:01am",", ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
170,"Commercial St.","(Natch!)","","Provincetown","Cruisy Area","Cruising Areas",1980,"checked","","","3/29/2020 12:07am","3/29/2020 12:49am",", ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
1016,"Commercial St.","","","Provincetown","Cruisy Area","Cruising Areas",1972,"checked","","","3/31/2020 4:48pm","3/31/2020 6:52pm",", ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
476,"Commercial St.","(Natch!)","","Provincetown","Cruisy Area","Cruising Areas",1978,"checked","","","3/30/2020 2:23am","3/30/2020 2:57am",", ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
126,"Dunes Motel & Apts","(P.O. Box 361)","Bradford St. W.","Provincetown","(H)","Hotels",1980,"checked","","p.o box","3/28/2020 10:40pm","3/29/2020 12:49am","Bradford St. W., ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
293,"Dunes Motel & Apts","(P.O. Box 361)","Bradford St. W.","Provincetown","(H)","Hotels",1979,"checked","","P.O BOX","3/29/2020 7:51pm","3/30/2020 1:43am","Bradford St. W., ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
171,"East End Beach","& bushes behind the Bull Pen","","Provincetown","Cruisy Area","Cruising Areas",1980,"checked","","","3/29/2020 12:07am","3/29/2020 12:49am",", ","-70.178642","42.058441","unclear_coded_by_hand","General City Coordinates Used"
431,"Front Street","(Some G)","Commercial St.","Provincetown","(M),(R),(G),(*)","Restaurant",1978,"checked","","","3/30/2020 2:22am","3/30/2020 2:57am","Commercial St., ","-70.188406","42.05012","unclear_coded_by_hand","Found"
297,"Front Street","(Some G)","Commercial St.","Provincetown","(M),(R),(G),(*)","Restaurant",1979,"checked","","","3/29/2020 7:51pm","3/30/2020 1:43am","Commercial St., ","-70.188406","42.05012","unclear_coded_by_hand","Found"
579,"Front Street","(Some G)","Commercial St.","Provincetown","(M),(R),(G),(*)","Restaurant",1977,"checked","","","3/30/2020 2:37am","3/30/2020 10:49pm","Commercial St., ","-70.188406","42.05012","unclear_coded_by_hand","Found"
132,"Gifford House","","Bradford at Carver","Provincetown","(M),(H),(R)","Restaurant,Hotels",1980,"checked","","","3/28/2020 10:40pm","3/29/2020 12:49am","Bradford at Carver, ","-70.190297","42.049547","unclear_coded_by_hand","Found"
809,"Governor Bradford","","Commercial St.","Provincetown","","",1975,"checked","checked","","3/31/2020 1:38pm","3/31/2020 4:10pm","Commercial St., ","-70.185604","42.052146","unclear_coded_by_hand","Found"
963,"Herring Cove Beach","","","Provincetown","Cruisy Area","Cruising Areas",1973,"checked","","","3/31/2020 4:47pm","3/31/2020 6:27pm",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
1017,"Herring Cove Beach","","","Provincetown","Cruisy Area","Cruising Areas",1972,"checked","","","3/31/2020 4:48pm","3/31/2020 6:52pm",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
477,"Herring Cove Beach","","","Provincetown","Cruisy Area","Cruising Areas",1978,"checked","","","3/30/2020 2:23am","3/30/2020 2:57am",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
607,"Herring Cove Beach","(HOT)","","Provincetown","Cruisy Area,(HOT)","Cruising Areas",1977,"checked","","","3/30/2020 2:37am","4/4/2020 2:24pm",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
897,"Herring Cove Beach","","","Provincetown","Cruisy Area","Cruising Areas",1774,"checked","","","3/31/2020 4:47pm","3/31/2020 5:30pm",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
822,"Herring Cove Beach","","","Provincetown","Cruisy Area","Cruising Areas",1975,"checked","","","3/31/2020 2:27pm","3/31/2020 4:10pm",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
735,"Herring Cove Beach","(HOT)","","Provincetown","Cruisy Area,(HOT)","Cruising Areas",1976,"checked","","","3/30/2020 11:17pm","4/4/2020 2:24pm",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
172,"Herring Cove Beach","","","Provincetown","Cruisy Area","Cruising Areas",1980,"checked","","","3/29/2020 12:07am","3/29/2020 12:49am",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
327,"Herring Cove Beach","","","Provincetown","Cruisy Area","Cruising Areas",1979,"checked","","","3/29/2020 7:51pm","3/30/2020 1:43am",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
134,"Herring Cove Beach Guest House","","","Provincetown","(H)","Hotels",1980,"checked","","","3/28/2020 10:40pm","3/29/2020 12:49am",", ","-70.220304","42.047881","unclear_coded_by_hand","Found"
898,"In front of Town Hall","","","Provincetown","Cruisy Area","Cruising Areas",1774,"checked","","","3/31/2020 4:47pm","3/31/2020 5:30pm",", ","-70.187342","42.051064","unclear_coded_by_hand","Found"
823,"In front of Town Hall","","","Provincetown","Cruisy Area","Cruising Areas",1975,"checked","","","3/31/2020 2:27pm","3/31/2020 4:10pm",", ","-70.187342","42.051064","unclear_coded_by_hand","Found"
716,"Mayflower Colony","(housekeeping cottages-Tel. 487-1916) Route 6A","","Provincetown","(H)","Hotels",1976,"checked","","","3/30/2020 11:17pm","3/31/2020 2:01am",", ",NA,"","unclear_coded_by_hand","General City Coordinates Used"
1018,"Monument opposite P.D","","","Provincetown","Cruisy Area","Cruising Areas",1972,"checked","","","3/31/2020 4:48pm","3/31/2020 6:52pm",", ",NA,"","unclear_coded_by_hand","General City Coordinates Used"
437,"Moor's","(Portuguese R)","Beach Hwy. at Bradford St. exit","Provincetown","(M)","Restaurant",1978,"checked","","","3/30/2020 2:22am","3/30/2020 2:57am","Beach Hwy. at Bradford St. exit, ","-70.198441","42.038446","unclear_coded_by_hand","Found"
585,"Moor's","(Portuguese R)","Beach Hwy. at Bradford St. exit","Provincetown","(M)","Restaurant",1977,"checked","","","3/30/2020 2:37am","3/30/2020 10:49pm","Beach Hwy. at Bradford St. exit, ","-70.198441","42.038446","unclear_coded_by_hand","Found"
890,"Moors","(afternoons*)","Bradford St. exit & Beach Hwy","Provincetown","(*)","Restaurant",1774,"checked","","","3/31/2020 4:46pm","3/31/2020 5:30pm","Bradford St. exit & Beach Hwy, ","-70.198441","42.038446","unclear_coded_by_hand","Found"
956,"Moors","(afternoons*)","Bradford St. exit & Beach Hwy","Provincetown","(*)","Restaurant",1973,"checked","","","3/31/2020 4:47pm","3/31/2020 6:27pm","Bradford St. exit & Beach Hwy, ","-70.198441","42.038446","unclear_coded_by_hand","Found"
717,"Moors","(Portuguese R)","Beach Hwy. at Bradford St. exit","Provincetown","(M)","Restaurant",1976,"checked","","","3/30/2020 11:17pm","3/31/2020 2:01am","Beach Hwy. at Bradford St. exit, ","-70.198441","42.038446","unclear_coded_by_hand","Found"
1012,"Moors","(afternoons) Near New Beach","","Provincetown","","Restaurant",1972,"checked","","","3/31/2020 4:48pm","3/31/2020 6:52pm",", ","-70.198441","42.038446","unclear_coded_by_hand","Found"
812,"Moors","(afternoons*)","Bradford St. exit & Beach Hwy","Provincetown","(*)","Restaurant",1975,"checked","","","3/31/2020 1:38pm","3/31/2020 4:10pm","Bradford St. exit & Beach Hwy, ","-70.198441","42.038446","unclear_coded_by_hand","Found"
1096,"Moors","(afternoons) near New Beach","","Provincetown","","Restaurant",1970,"checked","","","3/31/2020 7:26pm","3/31/2020 7:41pm",", ","-70.198441","42.038446","unclear_coded_by_hand","Found"
1166,"Moors","(afternoons) near New Beach","","Provincetown","","Restaurant",1969,"checked","","","3/31/2020 7:41pm","3/31/2020 7:41pm",", ","-70.198441","42.038446","unclear_coded_by_hand","Found"
1239,"Moors","(afternoons only) nr New Beach","","Provincetown","","Restaurant",1966,"checked","","","3/31/2020 8:12pm","3/31/2020 8:19pm",", ","-70.198441","42.038446","unclear_coded_by_hand","Found"
1207,"Moors","(afternoons only) near New Beach","","Provincetown","","Restaurant",1968,"checked","","","3/31/2020 7:52pm","3/31/2020 8:06pm",", ","-70.198441","42.038446","unclear_coded_by_hand","Found"
1059,"Moors","(afternoons) nr. New Beach","","Provincetown","","Restaurant",1971,"checked","","","3/31/2020 4:48pm","3/31/2020 7:24pm",", ","-70.198441","42.038446","unclear_coded_by_hand","Found"
143,"Moors Motel","","Bradford St. Ext.","Provincetown","(H),(M)","Hotels",1980,"checked","","","3/28/2020 11:29pm","3/29/2020 12:49am","Bradford St. Ext., ","-70.198441","42.038446","unclear_coded_by_hand","Found"
813,"Piggie","Shank Painter Rd.","","Provincetown","","Bars/Clubs",1975,"checked","","","3/31/2020 1:38pm","3/31/2020 4:10pm",", ","-70.195115","42.051339","unclear_coded_by_hand","Found"
1013,"Pilgrim House","","Shank Painter Rd.","Provincetown","(YC)","Hotels",1972,"checked","","","3/31/2020 4:48pm","3/31/2020 6:52pm","Shank Painter Rd., ","-70.184983","42.052851","unclear_coded_by_hand","Found"
456,"Plain & Fancy","(Downstairs)","Commercial St.","Provincetown","(R),(*)","Restaurant",1978,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/30/2020 2:22am","3/30/2020 2:57am","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
308,"Plain & Fancy","(Downstairs)","Commercial St.","Provincetown","(R),(*)","Restaurant",1979,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/29/2020 7:51pm","3/30/2020 1:43am","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
590,"Plain & Fancy","(Downstairs)","Commercial St.","Provincetown","(R),(*)","Restaurant",1977,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/30/2020 2:37am","3/30/2020 10:49pm","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
958,"Plain & Fancy","(downstairs)","Commercial St.","Provincetown","(R),(*)","Restaurant",1973,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/31/2020 4:47pm","3/31/2020 6:27pm","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
722,"Plain & Fancy","(Downstairs)","Commercial St.","Provincetown","(M),(R),(*)","Restaurant",1976,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/30/2020 11:17pm","3/31/2020 2:01am","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
892,"Plain & Fancy","(downstairs)","Commercial St.","Provincetown","(R),(*)","Restaurant",1774,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/31/2020 4:47pm","3/31/2020 5:30pm","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
815,"Plain & Fancy","(downstairs)","Commercial St.","Provincetown","(R),(*)","Restaurant",1975,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/31/2020 1:38pm","3/31/2020 4:10pm","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
149,"Plain & Fancy","(Downstairs)","Commercial St.","Provincetown","(R),(*)","Restaurant",1980,"checked","","See http://provincetownhistoryproject.com/PDF/pam_100_030-provincetown-art-association-exhibition-of-1963-1st.pdf","3/28/2020 11:30pm","3/29/2020 12:49am","Commercial St., ","-70.188871","42.048664","unclear_coded_by_hand","Found"
